Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-01-21 21:19:30;Você acha que o jeito de fazer política no Brasil precisa mudar? Márlon Reis, relator da Lei da Ficha Limpa, está tendo essa conversa agora com a turma de bolsistas do RenovaBR! #OBrasilTemJeito #VamosRenovar https://t.co/8z9gjh5klx; ;2;12;#OBrasilTemJeito, #VamosRenovar; ;
2018-01-21 20:22:31;https://t.co/gMA6u7KCwg; ;2;6; ; ;
2018-01-21 19:52:52;Começando a primeira conversa com nossos 100 bolsistas! #OBrasilTemJeito #RenovaBR https://t.co/uDUZcNtmR1; ;3;16;#OBrasilTemJeito, #RenovaBR; ;
2018-01-20 23:46:04;Nossos bolsistas chegam domingo em São Paulo. Na véspera a gente tá como? Trabalhando duro!!!  #OBrasilTemJeito #RenovaBR 💙💚💛 https://t.co/eCyJ2P1gRZ; ;3;27;#OBrasilTemJeito, #RenovaBR; ;
2018-01-19 21:07:10;E quando a gente junta gente boa demais, é renovação certa!  @edumufarej e @celsoathayde  💪🏻 #RenovaBR #OBrasilTemJeito https://t.co/tSC5KRkDbl; ;1;7;#OBrasilTemJeito, #RenovaBR;celsoathayde, edumufarej;
2018-01-19 14:35:55;#RenovaBRnamídia Você viu que o RenovaBR apareceu em matéria da revista @exame como um dos projetos que prometem trazer oxigenação para a política, oferecendo formação e preparação para novos líderes? https://t.co/6XpIVWn9MU; ;1;10;#RenovaBRnamídia;exame;
2018-01-16 11:50:43;Via @estadao: ANÁLISE: Quem decide o custo da política? -  https://t.co/AEsKu7IYf3; ;1;5; ;Estadao;
2018-01-13 16:31:20;(...) o aumento do fenômeno de apatia – como costuma ser descrito pelos especialistas – tirou de circulação cinco milhões de votos entre abstenções e votos inválidos. Cinco milhões!; ;2;6; ; ;
2018-01-13 16:28:30;O vácuo de 2014 - Reflexão importante de Humberto Dantas:   https://t.co/xXIbdGWO1C; ;1;5; ; ;
2018-01-12 00:50:19;@ricampante Serão divulgados no dia 02/02.; ;0;0; ;ricampante;
2018-01-09 18:09:23;Confira a entrevista do cofundador do #RenovaBR, @edumufarej, ao É Notícia, da RedeTV! https://t.co/ER5xBrnvaJ; ;2;13;#RenovaBR;edumufarej;
2018-01-09 10:59:30;A gente tem duas opções: desistir ou ser parte de uma grande renovação do Brasil. Desistir não é uma escolha, né? Então, seja voluntário e ajude a RENOVAR a política brasileira: https://t.co/COgLcSKykH  💛💚💙 #OBrasilTemJeito #RenovaBR https://t.co/J0RQ30jEI1; ;3;15;#OBrasilTemJeito, #RenovaBR; ;
2018-01-08 17:54:51;@fabiomodestofh Fabio, temos, sim. Nas próximas semanas vamos divulgar a lista completa!; ;0;0; ;fabiomodestofh;
2018-01-07 11:39:38;RenovaBr forma ‘cidadãos comuns’ para concorrer às eleições de 2018 | Jornal de Jundiaí https://t.co/oLAN9VFUh3; ;1;10; ; ;
2018-01-01 22:13:22;(...) Avançamos muito no passado. Mas chegou a hora de definirmos as nossas escolhas para não sacrificarmos o futuro. Sejamos bons ancestrais: vamos plantar as árvores que nunca veremos, mas conscientes de que fizemos a coisa certa.'  Eduardo Mufarej  https://t.co/9lQc1Vjn6s; ;3;9; ; ;
2018-01-01 22:12:52;(...) e lideranças que apontem para o futuro e que estejam de fato comprometidas c/ a formação de um país justo e moderno. Não há mais espaço para interesses corporativistas, modismos ou bravatas. Há muito o que aprender com o mundo. Temos o benefício de sermos um país novo (...); ;4;9; ; ;
2018-01-01 22:12:27;O que você espera de 2018? 'O ano de 2018 é um momento definidor na trajetória recente da política brasileira. Temos uma oportunidade de ouro na mão. Uma chance de nos distanciarmos do populismo retrógrado, dos votos de cabresto. Temos a chance real de escolhermos caminhos (...); ;4;12; ; ;
