Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-04-28 19:02:49;RT @ClaudeLuca_: Olha o @escolasempartid na @AssembleiaSP Dr Miguel Nagib!!!!  💛💚🇧🇷🇧🇷🇧🇷 #EscolaSemPartidoJa #TamoChegando  #DeusNoComando h…;ClaudeLuca_;0;0;#EscolaSemPartidoJa, #DeusNoComando, #TamoChegando;ClaudeLuca_, AssembleiaSP, escolasempartid;
2018-04-28 18:59:20;Quando o governo está nas mãos do adversário (não é bem o caso do Secretário Schneider, mas vá lá), a esquerda também quer escola sem partido. https://t.co/bUjZTa9eQJ; ;20;75; ; ;
2018-04-28 02:59:24;IDEOLOGIA DE GÊNERO EM ESCOLA DE FORTALEZA   Igualar “homofobia” — expressão cunhada para desqualificar qualquer juízo negativo sobre o comportamento homossexual — a racismo é um truque para criminalizar as convicções religiosas e morais de grande parte da população brasileira. https://t.co/RaoGIlG45l; ;171;339; ; ;
2018-04-27 23:04:53;@Fabi_Farias Algum veículo noticiou?; ;0;0; ;Fabi_Farias;
2018-04-27 02:27:11;@Tercio101 @benebarbosa_mvb De jeito nenhum. A existência de instituições particulares de ensino (que podem ser leigas ou confessionais) está prevista expressa/ na CF. O ESP só trata dessas instituições p dizer q os conteúdos religiosos e morais q serão veiculados devem estar previstos contratualmente.; ;0;1; ;Tercio101, benebarbosa_mvb;
2018-04-27 00:56:49;Não se esqueça: doutrinação é crença fantasiosa de uma direita delirante. https://t.co/I4pky9r6M3; ;247;743; ; ;
2018-04-27 00:51:00;https://t.co/RirhL0Ghm6; ;121;208; ; ;
2018-04-25 22:29:31;@AnaFlavia_____ Obrigado pelo seu depoimento!; ;8;34; ;AnaFlavia_____;
2018-04-25 18:07:13;https://t.co/o8wJ5jSKLJ; ;62;144; ; ;
2018-04-25 17:43:49;@MoraisMessias Perfeito!; ;0;6; ;MoraisMessias;
2018-04-25 17:42:42;@kiki_azzevedo Cenas como essa acontecem diariamente em centenas de escolas. Mesmo sem a identificação do prof, a divulgação do vídeo é fundamental para mostrar a necessidade e a urgência do ESP. Punir os abusadores é importante? Sim, mas é como matar baratas atirando bolinhas de naftalina.; ;8;25; ;kiki_azzevedo;
2018-04-25 16:52:34;Mestres do vitimismo, professores do PSOL em Minas provocam a PM e escondem sua covardia atrás da inocência das crianças. https://t.co/Hqx7aYKVtu; ;190;497; ; ;
2018-04-25 16:20:36;DESCONTROLADO, PROFESSOR INTIMIDA E AMEAÇA ALUNOS, ATACA E DIFAMA PRÉ-CANDIDATO JAIR BOLSONARO.  Até quando o @MPF_PGR, que tem o dever de impedir o uso partidário da máquina do Estado, vai continuar fingindo que não vê o que está acontecendo? https://t.co/WCmOWGnBBA; ;1248;2329; ;MPF_PGR;
2018-04-25 14:38:41;Doutrinação? Isso é crença fantasiosa de uma direita delirante...  https://t.co/1QcT9sczxc; ;93;159; ; ;
2018-04-25 14:29:44;#QuemNunca teve uma professora como Nair, a picareta militante?  https://t.co/L0qEdqxfYy; ;14;32;#QuemNunca; ;
