Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-05-08 14:03:10;#SeLiga16: Quarta-feira (09/05) é o último dia para você tirar o seu título de eleitor! Acorde cedo e vá com os documentos necessários ao cartório eleitoral mais próximo da sua região. Veja o passo a passo: https://t.co/162M7nzyNw  👊 #BoraOcuparAsUrnas #Eleições https://t.co/oqS9m6kGZE; ;1;1;#BoraOcuparAsUrnas, #SeLiga16, #Eleições; ;
2018-05-08 00:01:05;#SeLigaPeloBrasil ✊ Grêmio Rui Barbosa do Instituto Federal do Espírito Santo - Campus Vitória na campanha do Se Liga 16!   📌Amanhã é o último dia para tirar o título! https://t.co/XbkQzOCg4J; ;1;7;#SeLigaPeloBrasil; ;
2018-05-07 22:30:08;Quer aparecer aqui na página da UBES também, secunda? Então, #SeLiga16 e manda um vídeo curtinho (de até 10 segundos) segurando o seu título de eleitor. Não esqueça de dizer o seu nome, estado e cidade! #BoraOcuparAsUrnas e incentivar a juventude 💪 https://t.co/ZgkHlKpLu0; ;0;1;#BoraOcuparAsUrnas, #SeLiga16; ;
2018-05-07 18:01:18;O 19º Congresso da União Paulista dos Estudantes Secundaristas aconteceu no último final de semana (04 à 06/05). Além de debates, houve a eleição da nova presidenta da entidade, Lais Do Vale. O movimento estudantil não para! ❤    📷: Maiakovski Pinheiro / Clara Freitas https://t.co/nWVmDuSwYA; ;2;3; ; ;
2018-05-07 16:00:04;⚠ Fique atento, secunda! O prazo de inscrição no Enem vai até o dia 18 de maio: https://t.co/V3MaZcbgih; ;1;1; ; ;
2018-05-07 14:05:08;Como os problemas na educação me prejudicam? Motivos como a necessidade de trabalhar para ajudar os pais, violência, pobreza, locomoção e gravidez são os maiores impedimentos para os jovens terminarem a educação básica. Veja os problemas na matéria: https://t.co/iiqgqAWrCP https://t.co/9XcjGsO4K5; ;2;7; ; ;
2018-05-06 22:01:09;#UBESsetentinha  Luta do movimento estudantil em defesa das escolas públicas marca 28º Congresso da UBES em 1989. https://t.co/YI0Yyi8jGg; ;5;11;#UBESsetentinha; ;
2018-05-06 14:04:05;https://t.co/WLjiH4FgWY; ;2;2; ; ;
2018-05-05 22:02:03;Você pode se inscrever em nosso canal de notícias no Telegram por aqui: https://t.co/9sWE20I2Qn https://t.co/yHSMzY4DRe; ;0;2; ; ;
2018-05-05 14:03:05;Tá rolando Vingadores no cinema e seu crush precisa de um empurrãozinho pra se movimentar, né não? #FicaDica  Com o #DocumentoDoEstudante, você pode pagar meia no ingresso. Se você ainda não tem, faça a sua carteirinha! 🤙😎 https://t.co/655IdgfqVP; ;0;6;#DocumentoDoEstudante, #FicaDica; ;
2018-05-04 22:02:05;#MostraOTítulo Secundas de todas as regiões do Brasil já estão preparados para ocupar as urnas! Todos juntos em defesa da democracia e do futuro ✊ E se você ainda não tirou seu título de eleitor, corre que o prazo está chegando ao fim! #SeLiga16 https://t.co/GwrbbrRWmK; ;4;8;#SeLiga16, #MostraOTítulo; ;
2018-05-04 18:49:41;“As empresas de educação acabam sendo financiadas por recursos públicos. Apesar da impressão de que empresários são generosos, eles entram na educação porque significa um filão para a venda de produtos” https://t.co/s7A2ZvSv05; ;2;0; ; ;
2018-05-04 18:48:21;Quem defende um ensino público gratuito e de qualidade já pode começar a se preocupar. Entrevista com Evilasio Salvador, professor da UnB, explica: https://t.co/s7A2ZvSv05; ;0;1; ; ;
2018-05-04 14:03:11;https://t.co/QxQPxnyTLS; ;1;1; ; ;
2018-05-03 20:01:21;Os novos estudantes eleitos da ACES - Associação Cearense dos Estudantes Secundaristas tomaram posse da diretoria na última sexta-feira (27/04) no Auditório da Assembleia Legislativa do Ceará. O diretor de Políticas Institucionais da UBES, Willamy Macêdo esteve presente. 👊 https://t.co/mxKsxzgviJ; ;1;1; ; ;
2018-05-03 16:01:16;O Conselho Estadual de Entidades Gerais da UCES - Santa Catarina aconteceu no último sábado (28/04) em Chapecó. Eduardo Mariuzza, vice-UBES do estado e @pedrogorki, presidente da UBES participaram do congresso. Estudantes debateram a escola e o país que queremos! ✊📚 https://t.co/EJ0qL2SDdi; ;3;3; ;pedrogorki;
2018-05-03 14:00:11;Como os problemas na educação me prejudicam? Milhares de jovens saem do ensino básico sem instruções adequadas para entrar no mercado de trabalho ou no ensino superior. Veja os problemas na matéria: https://t.co/iiqgqAWrCP #EducaçãoCadê #Educação #Estudantes https://t.co/dFL8jt2TIS; ;4;6;#Estudantes, #EducaçãoCadê, #Educação; ;
2018-05-02 22:03:13;Rolou debate sobre política e educação com os estudantes no 2º Congresso da USES - União Sorocabana dos Estudantes Secundaristas no último domingo (29/04). O presidente da UBES, @pedrogorki esteve presente no evento. É o movimento estudantil seguindo firme na luta! ❤ #OcupaTudo https://t.co/Xr0v28GgIO; ;2;5;#OcupaTudo;pedrogorki;
2018-05-02 18:00:10;Hoje (02/05) faz 21 anos da morte do patrono da educação brasileira, Paulo Freire. O educador, pedagogo e filósofo defendia uma educação emancipatória no Brasil e no mundo. #PauloFreire https://t.co/0pmjwTVZm1; ;17;26;#PauloFreire; ;
2018-05-02 14:04:07;Secunda que ainda não tirou o título de eleitor! Você ainda tem 01 semana, então não marque bobeira, marque presença nas urnas 💪 #Seliga16 https://t.co/rS1PzUueO6; ;0;1;#Seliga16; ;
2018-05-01 22:01:10;#SeLiga16 com El Titulo de Papel 😎 Não fique com a cara do Professor sendo fichado, bora que o prazo acaba dia 09 de maio! https://t.co/yAAa7gGCgu; ;1;3;#SeLiga16; ;
2018-05-01 18:02:05;#01DeMaio 🎥📸 Eiii secunda! Está participando de algum ato em comemoração ao Dia Do Trabalhador? Então, aproveita e envia pra gente 😉 https://t.co/Egy12h894j; ;0;1;#01DeMaio; ;
2018-05-01 14:06:08;#01DeMaio A nossa luta unificou, é estudante junto com trabalhador 🔊  Nesta data, vamos reforçar a luta contra a Reforma da Previdência e os retrocessos de Temer que tanto afetam os trabalhadores e o futuro da nossa juventude! Neenhum direito a menos 💪 #DiaDoTrabalhador https://t.co/j0W7ACmxrb; ;6;10;#DiaDoTrabalhador, #01DeMaio; ;
2018-05-01 14:05:15;A luta unificou, é estudante com trabalhador! Na sexta (27), em BH,  estudantes declararam apoio à greve dos professores da rede privada. Em um ato de resistência, os jovens não entraram em sala. Secundas em defesa da educação ❤ #OProfessorÉMeuAmigoMexeuComEleMexeuComigo https://t.co/teQPaPR9vv; ;2;5;#OProfessorÉMeuAmigoMexeuComEleMexeuComigo; ;
2018-04-30 22:03:05;Como os problemas na educação me prejudicam? A falta de infraestrutura nas escolas prejudica os estudantes que carecem de um ambiente apropriado para estudar. Veja a matéria: https://t.co/iiqgqAWrCP #EducaçãoCadê? 📚; ;6;5;#EducaçãoCadê; ;
2018-04-30 18:02:05;📌 O voto foi uma grande conquista dos brasileiros, principalmente, no que diz respeito a democracia, e ajudou a mudar a nossa história. Conheça os principais marcos do processo eleitoral em nosso país 👉 https://t.co/axHmIwyzKN #Eleições2018 #Democracia #SeLiga16; ;1;0;#Eleições2018, #SeLiga16, #Democracia; ;
