Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-04-16 00:09:13;A imagem emocionante de Lula, ao se despedir de seus familiares.  -- Por Ricardo Stuckert https://t.co/W2FOpj9wdU; ;111;246; ; ;
2018-04-15 21:08:41;Unaí, Araçuaí, Juiz de Fora e Caxambú. Cidades de Minas Gerais que receberam os Encontros para Formação de Formadores. O compromisso é que cada militante possa ser um porta voz da Frente Brasil Popular na construção e das lutas do povo!  Fotografia: FBP-MG https://t.co/hNtKUXvOFl; ;3;6; ; ;
2018-04-15 20:17:37;https://t.co/Q4NhG4wlGr; ;3;9; ; ;
2018-04-15 12:30:27;Em Minas Gerais, dezenas de Formação para Formadoras e Formadores aconteceram neste sábado (14) levando milhares de militantes a se organizar para o Congresso do Povo. Veja as imagens dos encontros de Betim, Uberaba, Espera Feliz e Contagem.  Fotografia: FBP-MG https://t.co/8MJABsAtGH; ;19;67; ; ;
2018-04-15 12:23:23;Lutar, resistir e sonhar. Não há outro caminho para a classe trabalhadora. Em Minas Gerais milhares de pessoas participam da Formação para Formadorxs para o Congresso do Povo. Belo Horizonte, São João Del-rei e Montes Claros fizeram também suas atividades!  Foto: FBP-MG https://t.co/XCjnz1HoDP; ;25;63; ; ;
2018-04-15 01:08:41;RT @folha: Frente Brasil Popular faz nota para militância não agredir jornalistas: https://t.co/Ri7pVp4iCc https://t.co/Y25hrs4cqH;folha;0;0; ;folha;
2018-04-14 22:52:45;Na noite desta sexta-feira, 13 de abril, movimentos sociais, populares e partidos políticos realizaram Ato pela Democracia e #LulaLivre no Senhor do Bonfim, Bahia. https://t.co/7HtaYpz1gF; ;10;13;#LulaLivre; ;
2018-04-14 22:49:46;O marxista David Harvey, professor da Universidade da Cidade de Nova York, presta solidariedade a Lula. #Lulalivre #FreedomforLula https://t.co/Fuo2X4GFb3; ;31;57;#FreedomforLula, #Lulalivre; ;
2018-04-14 21:07:03;#LulaLivre, campanha contou com a presença de fotógrafos da France Press, Reuters, EFE e AP Coletivo Alvorada de Minas Gerais fazem hoje (14) homenagem ao presidente Lula no monumento do Cristo Redentor no Rio de Janeiro.   Fotografia: ACJunior Crédito: Coletivo Alvorada https://t.co/E0L7pvZ5Bz; ;26;46;#LulaLivre; ;
2018-04-14 19:07:56;Olívio Dutra, patrimônio da esquerda brasileira, estará no ato de hoje no Acampamento #lulalivre em Curitiba. https://t.co/dJv260b3Mu; ;28;64;#lulalivre; ;
2018-04-14 19:04:15;Acampamento Lula livre e movimentos sociaisclassificam como escândalo multa da Justiça do Paraná.  https://t.co/MZ5f0Gbssq; ;5;9; ; ;
2018-04-14 11:44:32;Estamos mobilizados! Lula Livre! Marielle Vive! Veja programação do acampamento do Ceará para este sábado, 14/Abril. https://t.co/dM6oofcxeU; ;27;42; ; ;
2018-04-13 19:10:18;COMUNICADORAS E COMUNICADORES DE VÁRIOS PAÍSES SE ORGANIZAM POR #LULALIVRE  Inicia agora em São Paulo a Conferência Lula Livre, vencendo a batalha da comunicação. https://t.co/3rncl3mqte; ;50;88;#LULALIVRE; ;
2018-04-13 15:41:53;Comunicadores de luta! Equipe de Comunicação acampamento Lula Livre em Curitiba.   Foto: Ricardo Stuckert https://t.co/vBd6UlwVcd; ;37;85; ; ;
2018-04-12 23:30:11;RT @redebrasilatual: Cartas a Lula: 'Hoje, sem que Justiça tenha apresentado provas concretas de culpabilidade, este governante sofre com o…;redebrasilatual;0;0; ;redebrasilatual;
2018-04-12 23:30:04;RT @Brasil_de_Fato: Os 1% mais ricos da população brasileira teve rendimento médio mensal de R$ 27.213,00 em 2017. Já os 5% mais pobres, R$…;Brasil_de_Fato;0;0; ;Brasil_de_Fato;
2018-04-12 23:29:29;RT @CUTSAOPAULO: Fique de olho na agenda de luta! #CUTsp  @frentebrasilpop @FrenteBRPopular https://t.co/ETQstYFm8k;CUTSAOPAULO;0;0;#CUTsp;frentebrasilpop, CUTSAOPAULO, FrenteBRPopular;
2018-04-12 23:29:00;Jornada Nacional de Lutas pela Reforma Agrária: Massacre de Eldorado dos Carajás 22 anos de impunidade.  https://t.co/FC9ux1WD41; ;11;15; ; ;
2018-04-12 23:27:12;https://t.co/2JYEh0gTnL; ;3;6; ; ;
2018-04-12 18:58:58;RT @MST_Oficial: Desligue a Globo e conecte com o @Brasil_de_Fato 👊🏿 Charge do @LatuffCartoons  #LulaLivre #DemocratizeJá https://t.co/kcET…;MST_Oficial;0;0;#LulaLivre, #DemocratizeJá;Brasil_de_Fato, MST_Oficial, LatuffCartoons;
2018-04-12 14:02:34;Dona Rosa é moradora do entorno da Vigília #LulaLivre em Curitiba e dá seu depoimento sobre o convívio nesses dias! 😍 https://t.co/SUVQwx7AGV; ;16;31;#LulaLivre; ;
2018-04-12 14:00:42;RT @ptbrasil: Está chegando a 'Conferência Nacional #LulaLivre: Vencer a Batalha da Comunicação'. Fortaleça a comunicação progressista. Som…;ptbrasil;0;0;#LulaLivre;ptbrasil;
2018-04-12 12:33:38;Todos os dias a turma do acampamento faz esse rito de Bom dia ao presidente Lula. Bom dia, presidente Lula! Seguimos com você! https://t.co/P1XodOWWf7; ;33;72; ; ;
2018-04-11 10:51:33;@MST_Oficial Bom dia, povo de luta!; ;5;12; ;MST_Oficial;
2018-04-11 10:34:35;RT @Brasil_de_Fato: Centenas de pessoas bloquearam as principais vias de entrada de Belo Horizonte na manhã desta quarta (11). As avenidas…;Brasil_de_Fato;0;0; ;Brasil_de_Fato;
2018-04-11 03:45:14;RT @UJSBRASIL: O nosso governador Flavio Dino fala sobre a visita ao presidente Lula. 'Temos a convicção que há um erro jurídico imenso'.…;UJSBRASIL;0;0; ;UJSBRASIL;
2018-04-11 03:43:55;RT @jandira_feghali: Bela Gil maravilhosa, iluminada, com LADO na luta! Levando comida agora pouco no acampamento em Curitiba por Lula. Org…;jandira_feghali;0;0; ;jandira_feghali;
2018-04-10 19:09:18;Carta entregue pelos governadores ao presidente Lula #LulaLivre https://t.co/nS39Df5yVl; ;20;40;#LulaLivre; ;
2018-04-10 11:31:40;Pelo direito à consciência do jornalista @chico_pinheiro. Ele não pode pensar e falar o que pensa sobre a situação do país?; ;7;24; ;chico_pinheiro;
2018-04-10 11:29:43;Central de Cartas #EuSouLula  Ontem o coletivo de mulheres Rolezinho Cultural foi para o Terminal Bandeira pra escrever cartas ao presidente Lula. https://t.co/0WFHUX0BpH; ;20;37;#EuSouLula; ;
2018-04-10 11:28:12;RT @GuilhermeBoulos: 'É um escárnio, é uma mancha na história nacional que Lula esteja preso' Ouça ao vivo minha entrevista na rádio Metróp…;GuilhermeBoulos;0;0; ;GuilhermeBoulos;
2018-04-10 11:25:06;Noam Chomsky faz vídeo de apoio à Lula https://t.co/8vMFHfaEvO; ;28;59; ; ;
2018-04-10 11:16:16;@LulapeloBrasil foi homenageado ontem pela Faculdade de Humanidades e Artes da Universidad Nacional de Rosario, que aprovou no seu conselho diretor a concessão do título de Doutor Honoris Causa. https://t.co/fZQwgHAVOp; ;2;8; ;LulapeloBrasil;
2018-04-10 11:05:10;RT @gojammaj: Manuela D’Ávila: “o que deve nos unir agora é que todo e qualquer movimento garanta que o Lula esteja em liberdade” https://t…;gojammaj;0;0; ;gojammaj;
2018-04-10 11:03:51;RT @teleSURtv: #LulaLivre | Brasileños convocan jornada nacional de movilizaciones para pedir que liberen a @LulapeloBrasil https://t.co/NF…;teleSURtv;0;0;#LulaLivre;LulapeloBrasil, teleSURtv;
2018-04-10 11:03:08;RT @VIOMUNDO: Esse Lula é um capeta. Rachou a Globo.;VIOMUNDO;0;0; ;VIOMUNDO;
2018-04-10 11:02:55;RT @rvianna: Ali Kamel, diretor da Globo, inicia a fritura de Chico Pinheiro, após vazamento de áudios... Em comunicado interno lança a fra…;rvianna;0;0; ;rvianna;
2018-04-10 10:53:15;Bom dia, Brasil! Cerca de 300 trabalhadores ligados ao MST, PCdoB e PT, e outros apioadores de Lula, bloqueiam a ERS 324, no km 168, em Pontão, na região Norte do Rio Grande do Sul, pela libertação do ex-presidente.  Fotos Gerônimo Silva. https://t.co/tjRytwrWXa; ;11;20; ; ;
2018-04-09 16:01:55;Você conhece esse homem? Queremos saber o nome e o RG. Ele agrediu a @ManuelaDavila e isso não vai ficar assim. https://t.co/dyvBJTAPxt; ;64;39; ;ManuelaDavila;
2018-04-09 14:43:28;Em Curitiba, @ManuelaDavila fala com jornalistas sobre defesa de Lula https://t.co/j2UK3rmhLP; ;9;24; ;ManuelaDavila;
2018-04-09 14:38:51;Dia 11 em todo o Brasil haverá Ato Lula Livre #EuSouLula https://t.co/zRLQE8z0kc; ;32;44;#EuSouLula; ;
2018-04-09 00:51:31;RT @ManuelaDavila: Manu: “Nós estamos com a cabeça erguida. Nós somos o povo que luta. Eles são o povo que rasga a Constituição.” #EuSouLul…;ManuelaDavila;0;0; ;ManuelaDavila;
2018-04-09 00:51:09;RT @UJSBRASIL: Elza Soares durante show na Argentina. Em defesa de nossa democracia. #LulaLivre https://t.co/CJbPaCLcoc;UJSBRASIL;0;0;#LulaLivre;UJSBRASIL;
2018-04-09 00:48:32;Torcidas entram na campanha Lula Livre https://t.co/kIOvXjblyv; ;122;372; ; ;
2018-04-08 22:55:49;@Sen_Cristovam 'Prometer' - 'Bom ensino médio' - 'iludir'. Mikhail Bakhtin nos ajuda a analisar esse discurso elitista de quem acha que o pobre tem que esperar séculos para mudar toda educação para depois ele entrar na universidade. Ou seja, nunca. Vergonha, senador.; ;6;14; ;Sen_Cristovam;
2018-04-08 22:39:53;RT @MST_Oficial: Cerca de duas mil pessoas estão já estão em Curitiba no Acampamento Lula Livre. Até este momento, há apoiadores da democra…;MST_Oficial;0;0; ;MST_Oficial;
2018-04-08 22:39:00;RT @CiudadCCS: Líderes políticos: Detención de Lula es un golpe a la democracia de Brasil https://t.co/nCvOvhFezP https://t.co/YQiwwUPse5;CiudadCCS;0;0; ;CiudadCCS;
2018-04-08 22:38:49;RT @LulapeloBrasil: https://t.co/1yLNXZ1a0J;LulapeloBrasil;0;0; ;LulapeloBrasil;
2018-04-08 21:40:12;RT @laurapteleSUR: #Cuba reitera su solidaridad con el compañero @LulapeloBrasil víctima de una injusta persecución política, judicial y me…;laurapteleSUR;0;0;#Cuba;laurapteleSUR, LulapeloBrasil;
2018-04-08 21:27:58;Lula deve estar esboçando o seu primeiro sorriso desde que chegou em Curitiba #EuSouLula #Timão https://t.co/P200bniXJe; ;44;91;#EuSouLula, #Timão; ;
2018-04-08 20:52:34;RT @redebrasilatual: Manifestações contra prisão política de Lula acontecem em vários países https://t.co/wgqtK9BzqO via @redebrasilatual;redebrasilatual;0;0; ;redebrasilatual;
2018-04-08 20:52:26;RT @MidiaNINJA: MTST realiza marcha por #LulaLivre após vitória na Ocupação Povo Sem Medo de São Bernardo do Campo #EusouLula Acompanhe: ht…;MidiaNINJA;0;0;#EusouLula, #LulaLivre;MidiaNINJA;
2018-04-08 19:58:22;Acampamento Lula Livre agora #OcupaCuritiba #EuSouLula https://t.co/i8jwr7bIYA; ;15;34;#EuSouLula, #OcupaCuritiba; ;
2018-04-08 19:51:53;RT @AdrianateleSUR: 🇨🇺 🇧🇷  #Cuba reitera apoyo a @LulapeloBrasil y califica su prisión como un  'hecho gravísimo al intentar impedir que él…;AdrianateleSUR;0;0;#Cuba;LulapeloBrasil, AdrianateleSUR;
2018-04-08 19:30:40;RT @Brasil_de_Fato: Ana Canas se prepara para se apresentar no acampamento da vigília pela liberdade de Lula em Curitiba (PR).  #LulaLivre…;Brasil_de_Fato;0;0;#LulaLivre;Brasil_de_Fato;
2018-04-08 19:29:11;Esse será nosso símbolo daqui pra frente #EuSouLula https://t.co/LKlSU3YIMV; ;311;629;#EuSouLula; ;
2018-04-08 19:01:39;Coletivo Democracia Corinthiana também é Lula #EuSouLula https://t.co/A3CIDPFDYZ; ;12;36;#EuSouLula; ;
2018-04-08 18:58:00;#EuSouLula A nossa lógica do power point https://t.co/hAcJ4FLUsB; ;12;26;#EuSouLula; ;
2018-04-08 18:56:01;@carinavitral também é Lula e manda o recado #EuSouLula https://t.co/G0vWL5DxvF; ;3;21;#EuSouLula;carinavitral;
2018-04-08 18:52:16;RT @EmbVen_Brasil: COMUNICADO 🇻🇪| Venezuela manifesta solidariedade ao ex-presidente Lula (Texto em português) https://t.co/qboxSSOPiT http…;EmbVen_Brasil;0;0; ;EmbVen_Brasil;
2018-04-08 18:50:46;Ato daqui a pouco em #OcupaCuritiba Ajude a divulgar! https://t.co/RoZYqmn1uY; ;21;28;#OcupaCuritiba; ;
2018-04-08 18:24:05;RT @ptbrasiI: 🔴🔴 URGENTE 🔴🔴  Ato HOJE, a partir das 17h30, próximo à PF em Curitiba!  Todas e todos estão convidados a defender a democraci…;ptbrasiI;0;0; ;ptbrasiI;
2018-04-08 18:23:26;#EuSouLula Sofia, com 10 anos, escreve para Lula e diz que faremos de tudo para ele ficar livre. https://t.co/N1kDE1Jk2G; ;41;82;#EuSouLula; ;
2018-04-08 18:17:19;#EuSouLula escreva para o presidente Lula https://t.co/FaolnTgX3Q; ;7;17;#EuSouLula; ;
2018-04-08 18:05:00;#EuSouLula https://t.co/CswI5CDafS; ;2;19;#EuSouLula; ;
2018-04-08 18:04:08;Ana Cañas no acampamento Lula livre em #OcupaCuritiba #EuSouLula https://t.co/MLASwwL2mC; ;120;275;#EuSouLula, #OcupaCuritiba; ;
2018-04-08 17:58:46;RT @LulapeloBrasil: Para saber a verdade: https://t.co/uij8h7YtnF;LulapeloBrasil;0;0; ;LulapeloBrasil;
2018-04-08 17:58:42;RT @evoespueblo: Elección sin Lula, es fraude. Cárcel sin juicio justo y sin pruebas, es delito. Brasil sufre el peor golpe contra su democ…;evoespueblo;0;0; ;evoespueblo;
2018-04-08 17:58:29;RT @LulapeloBrasil: As lentes de Ricardo Stuckert voltaram-se para registrar os milhares de lulas e a resistência em Curitiba. Reprimidos v…;LulapeloBrasil;0;0; ;LulapeloBrasil;
2018-04-08 17:56:57;RT @LulapeloBrasil: O advogado de Lula na ONU, Geoffrey Robertson, resume à BBC do Reino Unido as arbitrariedades do processo que levaram o…;LulapeloBrasil;0;0; ;LulapeloBrasil;
2018-04-08 16:03:50;RT @elpais_brasil: Maduro, Morales, Correa e Cristina Kirchner repudiam prisão do ex-presidente https://t.co/MMRvyyUFi5;elpais_brasil;0;0; ;elpais_brasil;
2018-04-08 16:02:55;#EuSouLula @ManuelaDavila e @GuilhermeBoulos defendem imediata unidade democrática contra prisão de @LulapeloBrasil https://t.co/DmJ59dm3K0; ;12;22;#EuSouLula;ManuelaDavila, LulapeloBrasil, GuilhermeBoulos;
2018-04-08 15:55:55;RT @evoespueblo: Estamos presenciando una de las injusticias más grandes del siglo XXI. Quieren encarcelar a un hombre inocente que dio su…;evoespueblo;0;0; ;evoespueblo;
2018-04-08 15:55:24;RT @CiudadCCS: Venezuela expresa absoluta solidaridad con Lula da Silva https://t.co/MVjWboCnAS #EuSouLula https://t.co/UAZf0EAM2e;CiudadCCS;0;0;#EuSouLula;CiudadCCS;
