Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-05-03 20:13:23;Conversando com a companheira @gleisi antes do encontro com o Presidente @LulapeloBrasil #LulaLivre https://t.co/VajOn8MEcf; ;31;139;#LulaLivre;LulapeloBrasil, gleisi;
2018-05-03 14:04:34;Defendo que caminhemos unidos porque assim teremos muito mais condições de derrotar as forças do atraso e de ensinar à direita e à extrema direita que um país melhor só pode ser alcançado com ideias, propostas e argumentos, não com ódio e violência. https://t.co/2yfgkoA8xc; ;44;99; ; ;
2018-05-03 14:03:30;O que o país menos precisa neste momento tão conturbado, de escalada da intolerância, é de mais divisões, principalmente no campo progressista e popular.; ;21;63; ; ;
2018-05-03 14:02:27;A boa política é aquela que se propõe a somar e a construir, não a dividir. Sempre acreditei no diálogo e foi dialogando com os companheiros da esquerda e de outras forças políticas que conseguimos tantas conquistas e avanços, tanto na Bahia como no Brasil.; ;17;41; ; ;
2018-05-02 21:49:09;Mas eles estão do lado errado, representam o passado. Por mais que tentem, por mais que se apeguem aos seus privilégios históricos, jamais conseguirão deter a primavera da inclusão, que é o desejo majoritário do povo brasileiro. #LulaLivre; ;15;29;#LulaLivre; ;
2018-05-02 21:48:29;Sentem saudades dos tempos da Casa Grande e Senzala e têm raiva de @LulapeloBrasil porque ele botou o pobre na universidade e fez as sandálias de dedo pisarem no mármore do Planalto. #LulaLivre https://t.co/WbVMKhlgkq; ;40;76;#LulaLivre;LulapeloBrasil;
2018-05-02 21:47:10;Infelizmente, há uma parte significativa da nossa elite q faz de tudo p/ impedir q esse país avance. Uma elite que encontrou no discurso anticorrupção, uma agenda legítima e necessária desde que obedeça à lei, o disfarce perfeito para camuflar o ódio q sente de @LulapeloBrasil.; ;34;111; ;LulapeloBrasil;
2018-05-02 19:30:40;Agora, se o sistema jurídico brasileiro levar a cabo sua interdição e impedir a candidatura de @LulapeloBrasil, defendo, como sempre defendi em 40 anos de trajetória política, o caminho do diálogo entre todos aqueles que lutam pela Democracia no Brasil. #LulaLivre; ;12;50;#LulaLivre;LulapeloBrasil;
2018-05-02 19:29:08;O presidente @LulapeloBrasil não é passado, é resistência no presente e esperança no futuro. Não aceitamos sua interdição e lutaremos contra ela até o fim. #LulaLivre; ;56;100;#LulaLivre;LulapeloBrasil;
2018-05-02 19:27:48;Não tenho duas opiniões: @LulapeloBrasil é o candidato do @ptbrasil, do povo brasileiro, líder em todas pesquisas e símbolo de esperança para o país. Uma eleição sem Lula é, sim, fraude pois sua condenação é injusta, baseada em convicção sem provas. #LulaLivre; ;166;381;#LulaLivre;ptbrasil, LulapeloBrasil;
2018-05-02 19:26:36;Impressiona como a manipulação de informações pode produzir intrigas, confusões e buscar ganho financeiro. É a Era das Fake News e dos Caça-Cliques. Quem leu a matéria inteira compreendeu  quem ficou apenas na manchete foi manipulado. https://t.co/M9DiESqYL2; ;87;120; ; ;
2018-05-01 18:36:45;Milhares de pessoas se reúnem no Acampamento Marisa Letícia nesse Primeiro de Maio histórico pela liberdade do Presidente Lula. #1McomLula #LulaLivre  Foto: Ricardo Stuckert https://t.co/32YJpX9OSl; ;119;277;#1McomLula, #LulaLivre; ;
2018-05-01 14:45:28;Bom dia. Enquanto houver exploração, estaremos na luta. Enquanto houver injustiça, estaremos na luta. Por isso estou em Curitiba, com a CUT, CTB e FS, participando do 1o de Maio que clama por Lula Livre, Fora Temer e suas Reformas! #LulaLivre https://t.co/RTcwLTV0aL; ;89;247;#LulaLivre; ;
2018-04-28 20:16:18;Nas urnas e na História, @dilmabr venceu. Saiba mais: https://t.co/dAjO3yAsGD https://t.co/VOl71QPLtj; ;41;65; ;dilmabr;
2018-04-28 20:15:17;O principal deles, o senador Aécio Neves, virou réu e passou a ser rejeitado pelo próprio partido. Enquanto isso, @dilmabr é convidada para palestrar em universidades dos EUA e mantém sua 'honorabilidade intacta', como afirmou o jornalista Elio Gaspari.; ;37;108; ;dilmabr;
2018-04-28 20:11:12;Mais cedo ou mais tarde, a História sempre corrige as injustiças cometidas pela Política ou pela própria Justiça. Vejam o caso da presidenta @dilmabr. Dois anos após o golpe que a retirou do poder, todos os seus adversários estão desmoralizados.; ;219;508; ;dilmabr;
