Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-02-02 23:38:18;Video de protesto contra o aumento hoje em São Roque, enquanto houver tarifa havera resistencia! https://t.co/M4PrEhVlLh; ;0;3; ; ;
2018-02-01 22:29:27;&gt &gt &gt AMANHÃ TEM PROTESTO CONTRA O AUMENTO EM SÃO ROQUE! BORA FORTELECER! https://t.co/KktTPhj6Sb; ;1;3; ; ;
2018-02-01 16:19:50;&gt &gt &gt A LUTA DO TRANSPORTE EM SÃO JOSÉ DOS CAMPOS AVANÇA! PARTICIPE DAS ATIVIDADES DA SEMANA! NÃO PODEMOS ADMITIR... https://t.co/7UWWkBBt5f; ;1;7; ; ;
2018-01-31 21:19:05;4 reais Não Dá!  Aula Pública Contra o Aumento está acontecendo agora!   Pra deixar claro pro Prefake e pro... https://t.co/q2T2tge9M1; ;1;5; ; ;
2018-01-31 16:36:11;&gt &gt &gt HOJE TAMBEM TEM ATO CONTRA O AUMENTO EM GOIANIA! TODO APOIO! https://t.co/E2t3KQK2Zh; ;2;3; ; ;
2018-01-31 15:30:09;VAI TER LUTA EM GUARULHOS! 4,30 NÃO! 4,70 NUNCA!  TARIFA ZERO JÁ! https://t.co/E3mWewYe5g; ;3;5; ; ;
2018-01-31 14:30:02;AULA PÚBLICA CONTRA O AUMENTO &gt &gt &gt &gt  É HOJE! . .. CONTRA O AUMENTO: ..... 31.01, qua, no Largo do Paissandu:... https://t.co/Ez4j0TsXkh; ;2;6; ; ;
2018-01-31 09:58:55;Lembrando que hoje às 17 temos oficina de materiais e às 18 temos aula pública  As atividades vão ser no Largo do Paissandu; ;6;7; ; ;
2018-01-31 00:32:31;Poesia catraqueira ❤ https://t.co/N32R3Y3PNq; ;6;11; ; ;
2018-01-30 22:30:03;VIOLENTO É O ESTADO!  Bora todo mundo fortalecer a vaquinha da Pavio! Falta pouco para recuperar os equipamentos... https://t.co/WFbm0vhLeI; ;3;6; ; ;
2018-01-30 20:03:30;A violência do Estado não vai parar a luta e a resistência contra as catracas! https://t.co/m7WVDhc41s; ;6;8; ; ;
2018-01-29 14:05:28;https://t.co/kKyYsW9oSX; ;0;0; ; ;
2018-01-28 20:13:11;&gt &gt &gt A LUTA DO TRANSPORTE EM SÃO JOSÉ DOS CAMPOS AVANÇA! PARTICIPE DAS ATIVIDADES DA SEMANA! NÃO PODEMOS ADMITIR... https://t.co/yBSYQK1vEO; ;5;9; ; ;
2018-01-28 14:35:34;A luta por um transporte verdadeiramente público continua! 31.01 às 17h tem Aula Pública Contra O Aumento no... https://t.co/EI72GGcsYw; ;12;14; ; ;
2018-01-28 12:18:45;So vai mudar quando o povo controlar! Tarifa zero quando?  Tariza zero ja! https://t.co/GWC7xpYPx8; ;5;5; ; ;
2018-01-27 23:50:36;Sábado à noite, dia de pensar naquele role que vc poderia fazer por 10 conto mas com o aumento custa 18; ;12;15; ; ;
2018-01-27 19:08:26;&gt &gt &gt TE CUIDA DÓRIA! A ZONA SUL MANDA O RECADO! NÃO VAMOS ACEITAR NENHUM CORTE! https://t.co/8ef1s26Eq0; ;1;4; ; ;
2018-01-25 18:20:20;#4reaisnao #aumentonao #tarifazero https://t.co/ojhZEeotfM; ;18;29;#tarifazero, #aumentonao, #4reaisnao; ;
2018-01-25 15:38:03;=====DENÚNCIA: VIOLÊNCIA E REPRESSÃO DURANTE ESCRACHO NA IGREJA DA SÉ!  Mais uma vez não ficamos calados! Mais... https://t.co/GmEybhqtiu; ;6;11; ; ;
2018-01-25 14:31:08;&gt &gt &gt &gt ESCRACHO NOS GESTORES: ENQUANTO HOUVER CATRACAS NÃO HÁ O QUE SE COMEMORAR!  (mais imagens)  'Mão para o... https://t.co/QYaPYpnOdN; ;3;7; ; ;
2018-01-24 23:08:45;&gt &gt &gt Hoje aumentou a tarifa dos transportes em Goiânia e a população ja saiu pra ruas panfletar em luta contra o... https://t.co/aIU1iHaZYt; ;5;10; ; ;
2018-01-23 23:40:51;POLÍCIA DE DÓRIA E ALCKMIN REPRIMEM 3° ATO CONTRA O AUMENTO! https://t.co/IiuBgucuKH; ;8;8; ; ;
2018-01-23 22:40:09;Aula Pública Contra o Aumento, 31.01, 17h, Largo do Paissandú VAI DE BONDE! VAI CATRACANDO!  #4reaisNão #AumentoNão #TarifaZero #PasseLivre #RevogaOaumento; ;5;12;#RevogaOaumento, #TarifaZero, #PasseLivre, #4reaisNão, #AumentoNão; ;
2018-01-23 22:38:45;4 reais NÃO DÁ!  4 reais NUNCAAAAAA!  A luta por um transporte verdadeiramente público continua!  Desde o início... https://t.co/Kfnd7mww1X; ;4;15; ; ;
2018-01-23 22:36:05;Nossos 4 companheiros estão bem e serão liberados em breve!!  #4reaisNão #AumentoNão #TarifaZero #PasseLivre #RevogaOaumento; ;8;10;#RevogaOaumento, #TarifaZero, #PasseLivre, #4reaisNão, #AumentoNão; ;
